CN171750,17,175,"Stark County, IL",2009,"2,998  ","2,704  ",294  ,9.8   
CN171770,17,177,"Stephenson County, IL",2009,"24,989  ","22,088  ","2,901  ",11.6   
PS170850,17,179,"Tazewell County, IL",2009,"75,461  ","66,900  ","8,561  ",11.3   
CN171810,17,181,"Union County, IL",2009,"8,292  ","7,394  ",898  ,10.8   
PA171100,17,183,"Vermilion County, IL",2009,"37,624  ","33,125  ","4,499  ",12.0   
CN171850,17,185,"Wabash County, IL",2009,"6,197  ","5,561  ",636  ,10.3   
CN171870,17,187,"Warren County, IL",2009,"9,013  ","8,293  ",720  ,8.0   
CN171890,17,189,"Washington County, IL",2009,"7,993  ","7,356  ",637  ,8.0   
CN171910,17,191,"Wayne County, IL",2009,"7,940  ","7,169  ",771  ,9.7   
CN171930,17,193,"White County, IL",2009,"7,683  ","7,024  ",659  ,8.6   
PA171150,17,195,"Whiteside County, IL",2009,"30,120  ","26,934  ","3,186  ",10.6   
CN171970,17,197,"Will County, IL",2009,"358,961  ","323,298  ","35,663  ",9.9   
PA171200,17,199,"Williamson County, IL",2009,"34,527  ","31,209  ","3,318  ",9.6   
CN172010,17,201,"Winnebago County, IL",2009,"152,926  ","129,264  ","23,662  ",15.5   
CN172030,17,203,"Woodford County, IL",2009,"21,565  ","19,714  ","1,851  ",8.6   
CN180010,18,001,"Adams County, IN",2009,"14,713  ","12,740  ","1,973  ",13.4   
CN180030,18,003,"Allen County, IN",2009,"176,528  ","160,090  ","16,438  ",9.3   
PA180450,18,005,"Bartholomew County, IN",2009,"39,662  ","36,172  ","3,490  ",8.8   
CN180070,18,007,"Benton County, IN",2009,"4,300  ","3,914  ",386  ,9.0   
CN180090,18,009,"Blackford County, IN",2009,"6,043  ","5,241  ",802  ,13.3   
CN180110,18,011,"Boone County, IN",2009,"27,540  ","25,679  ","1,861  ",6.8   
CN180130,18,013,"Brown County, IN",2009,"7,510  ","6,926  ",584  ,7.8   
CN180150,18,015,"Carroll County, IN",2009,"9,978  ","8,990  ",988  ,9.9   
CN180170,18,017,"Cass County, IN",2009,"17,837  ","15,966  ","1,871  ",10.5   
PA180500,18,019,"Clark County, IN",2009,"54,239  ","49,783  ","4,456  ",8.2   
CN180210,18,021,"Clay County, IN",2009,"12,383  ","11,190  ","1,193  ",9.6   
CN180230,18,023,"Clinton County, IN",2009,"16,904  ","15,357  ","1,547  ",9.2   
CN180250,18,025,"Crawford County, IN",2009,"5,171  ","4,629  ",542  ,10.5   
CN180270,18,027,"Daviess County, IN",2009,"14,419  ","13,719  ",700  ,4.9   
CN180290,18,029,"Dearborn County, IN",2009,"25,616  ","23,331  ","2,285  ",8.9   
CN180310,18,031,"Decatur County, IN",2009,"12,251  ","10,904  ","1,347  ",11.0   
CN180330,18,033,"DeKalb County, IN",2009,"20,119  ","17,631  ","2,488  ",12.4   
CN180350,18,035,"Delaware County, IN",2009,"52,837  ","47,811  ","5,026  ",9.5   
CN180370,18,037,"Dubois County, IN",2009,"21,985  ","20,235  ","1,750  ",8.0   
PS180100,18,039,"Elkhart County, IN",2009,"93,558  ","79,495  ","14,063  ",15.0   
CN180410,18,041,"Fayette County, IN",2009,"9,690  ","8,393  ","1,297  ",13.4   
PA180550,18,043,"Floyd County, IN",2009,"37,054  ","34,330  ","2,724  ",7.4   
CN180450,18,045,"Fountain County, IN",2009,"8,470  ","7,489  ",981  ,11.6   
CN180470,18,047,"Franklin County, IN",2009,"11,510  ","10,484  ","1,026  ",8.9   
CN180490,18,049,"Fulton County, IN",2009,"9,950  ","8,832  ","1,118  ",11.2   
CN180510,18,051,"Gibson County, IN",2009,"16,270  ","15,182  ","1,088  ",6.7   
PA180600,18,053,"Grant County, IN",2009,"29,746  ","26,447  ","3,299  ",11.1   
CN180550,18,055,"Greene County, IN",2009,"14,866  ","13,809  ","1,057  ",7.1   
PA180650,18,057,"Hamilton County, IN",2009,"138,384  ","129,959  ","8,425  ",6.1   
CN180590,18,059,"Hancock County, IN",2009,"35,566  ","32,790  ","2,776  ",7.8   
CN180610,18,061,"Harrison County, IN",2009,"18,976  ","17,496  ","1,480  ",7.8   
PA180700,18,063,"Hendricks County, IN",2009,"71,524  ","66,634  ","4,890  ",6.8   
PA180750,18,065,"Henry County, IN",2009,"22,332  ","19,648  ","2,684  ",12.0   
CN180670,18,067,"Howard County, IN",2009,"35,401  ","31,192  ","4,209  ",11.9   
CN180690,18,069,"Huntington County, IN",2009,"19,698  ","17,503  ","2,195  ",11.1   
CN180710,18,071,"Jackson County, IN",2009,"21,960  ","19,746  ","2,214  ",10.1   
CN180730,18,073,"Jasper County, IN",2009,"15,426  ","14,079  ","1,347  ",8.7   
CN180750,18,075,"Jay County, IN",2009,"11,404  ","10,221  ","1,183  ",10.4   
CN180770,18,077,"Jefferson County, IN",2009,"16,686  ","15,105  ","1,581  ",9.5   
CN180790,18,079,"Jennings County, IN",2009,"13,510  ","11,866  ","1,644  ",12.2   
PA180850,18,081,"Johnson County, IN",2009,"72,558  ","67,206  ","5,352  ",7.4   
CN180830,18,083,"Knox County, IN",2009,"18,208  ","17,007  ","1,201  ",6.6   
PA181050,18,085,"Kosciusko County, IN",2009,"40,390  ","35,940  ","4,450  ",11.0   
CN180870,18,087,"LaGrange County, IN",2009,"15,838  ","13,615  ","2,223  ",14.0   
CN180890,18,089,"Lake County, IN",2009,"225,605  ","204,316  ","21,289  ",9.4   
PS180400,18,091,"LaPorte County, IN",2009,"52,442  ","46,828  ","5,614  ",10.7   
CN180930,18,093,"Lawrence County, IN",2009,"21,105  ","18,755  ","2,350  ",11.1   
CN180950,18,095,"Madison County, IN",2009,"59,977  ","54,155  ","5,822  ",9.7   
PS180300,18,097,"Marion County, IN",2009,"456,290  ","417,810  ","38,480  ",8.4   
CN180990,18,099,"Marshall County, IN",2009,"22,531  ","19,960  ","2,571  ",11.4   
CN181010,18,101,"Martin County, IN",2009,"4,852  ","4,545  ",307  ,6.3   
CN181030,18,103,"Miami County, IN",2009,"15,847  ","13,893  ","1,954  ",12.3   
CN181050,18,105,"Monroe County, IN",2009,"64,449  ","60,864  ","3,585  ",5.6   
CN181070,18,107,"Montgomery County, IN",2009,"18,321  ","16,545  ","1,776  ",9.7   
PA181350,18,109,"Morgan County, IN",2009,"36,294  ","33,554  ","2,740  ",7.5   
CN181110,18,111,"Newton County, IN",2009,"6,907  ","6,291  ",616  ,8.9   
CN181130,18,113,"Noble County, IN",2009,"22,082  ","18,873  ","3,209  ",14.5   
CN181150,18,115,"Ohio County, IN",2009,"3,028  ","2,709  ",319  ,10.5   
CN181170,18,117,"Orange County, IN",2009,"10,258  ","9,319  ",939  ,9.2   
CN181190,18,119,"Owen County, IN",2009,"10,661  ","9,796  ",865  ,8.1   
CN181210,18,121,"Parke County, IN",2009,"7,728  ","7,085  ",643  ,8.3   
CN181230,18,123,"Perry County, IN",2009,"9,941  ","9,071  ",870  ,8.8   
CN181250,18,125,"Pike County, IN",2009,"5,932  ","5,418  ",514  ,8.7   
PA180950,18,127,"Porter County, IN",2009,"82,930  ","76,129  ","6,801  ",8.2   
CN181290,18,129,"Posey County, IN",2009,"13,059  ","12,147  ",912  ,7.0   
CN181310,18,131,"Pulaski County, IN",2009,"6,308  ","5,709  ",599  ,9.5   
CN181330,18,133,"Putnam County, IN",2009,"17,182  ","15,773  ","1,409  ",8.2   
CN181350,18,135,"Randolph County, IN",2009,"12,429  ","11,159  ","1,270  ",10.2   
CN181370,18,137,"Ripley County, IN",2009,"13,607  ","12,364  ","1,243  ",9.1   
CN181390,18,139,"Rush County, IN",2009,"8,667  ","7,841  ",826  ,9.5   
PS180470,18,141,"St. Joseph County, IN",2009,"128,630  ","115,314  ","13,316  ",10.4   
CN181430,18,143,"Scott County, IN",2009,"10,942  ","9,617  ","1,325  ",12.1   
CN181450,18,145,"Shelby County, IN",2009,"23,531  ","21,458  ","2,073  ",8.8   
CN181470,18,147,"Spencer County, IN",2009,"10,319  ","9,486  ",833  ,8.1   
CN181490,18,149,"Starke County, IN",2009,"10,408  ","9,092  ","1,316  ",12.6   
CN181510,18,151,"Steuben County, IN",2009,"15,695  ","13,665  ","2,030  ",12.9   
CN181530,18,153,"Sullivan County, IN",2009,"8,566  ","7,773  ",793  ,9.3   
CN181550,18,155,"Switzerland County, IN",2009,"5,364  ","4,989  ",375  ,7.0   
CN181570,18,157,"Tippecanoe County, IN",2009,"80,787  ","73,907  ","6,880  ",8.5   
CN181590,18,159,"Tipton County, IN",2009,"7,195  ","6,454  ",741  ,10.3   
CN181610,18,161,"Union County, IN",2009,"3,439  ","3,143  ",296  ,8.6   
CN181630,18,163,"Vanderburgh County, IN",2009,"88,760  ","82,165  ","6,595  ",7.4   
CN181650,18,165,"Vermillion County, IN",2009,"7,697  ","6,869  ",828  ,10.8   
PS180600,18,167,"Vigo County, IN",2009,"48,202  ","43,783  ","4,419  ",9.2   
CN181690,18,169,"Wabash County, IN",2009,"15,804  ","13,902  ","1,902  ",12.0   
CN181710,18,171,"Warren County, IN",2009,"4,675  ","4,204  ",471  ,10.1   
CN181730,18,173,"Warrick County, IN",2009,"29,891  ","27,819  ","2,072  ",6.9   
CN181750,18,175,"Washington County, IN",2009,"14,112  ","12,531  ","1,581  ",11.2   
PA181000,18,177,"Wayne County, IN",2009,"32,388  ","28,856  ","3,532  ",10.9   
CN181790,18,179,"Wells County, IN",2009,"14,395  ","13,080  ","1,315  ",9.1   
CN181810,18,181,"White County, IN",2009,"12,895  ","11,689  ","1,206  ",9.4   
CN181830,18,183,"Whitley County, IN",2009,"17,826  ","15,761  ","2,065  ",11.6   
CN190010,19,001,"Adair County, IA",2009,"4,310  ","4,089  ",221  ,5.1   
CN190030,19,003,"Adams County, IA",2009,"2,150  ","2,022  ",128  ,6.0   
CN190050,19,005,"Allamakee County, IA",2009,"7,541  ","6,838  ",703  ,9.3   
CN190070,19,007,"Appanoose County, IA",2009,"6,458  ","5,852  ",606  ,9.4   
CN190090,19,009,"Audubon County, IA",2009,"3,227  ","3,061  ",166  ,5.1   
CN190110,19,011,"Benton County, IA",2009,"14,689  ","13,842  ",847  ,5.8   
PS190020,19,013,"Black Hawk County, IA",2009,"74,456  ","70,112  ","4,344  ",5.8   
CN190150,19,015,"Boone County, IA",2009,"16,011  ","15,060  ",951  ,5.9   
CN190170,19,017,"Bremer County, IA",2009,"14,130  ","13,426  ",704  ,5.0   
CN190190,19,019,"Buchanan County, IA",2009,"11,425  ","10,749  ",676  ,5.9   
CN190210,19,021,"Buena Vista County, IA",2009,"10,562  ","9,979  ",583  ,5.5   
CN190230,19,023,"Butler County, IA",2009,"8,498  ","7,990  ",508  ,6.0   
CN190250,19,025,"Calhoun County, IA",2009,"5,285  ","4,998  ",287  ,5.4   
CN190270,19,027,"Carroll County, IA",2009,"12,414  ","11,898  ",516  ,4.2   
CN190290,19,029,"Cass County, IA",2009,"7,738  ","7,290  ",448  ,5.8   
CN190310,19,031,"Cedar County, IA",2009,"11,356  ","10,710  ",646  ,5.7   
CN190330,19,033,"Cerro Gordo County, IA",2009,"25,912  ","24,165  ","1,747  ",6.7   
CN190350,19,035,"Cherokee County, IA",2009,"6,568  ","6,281  ",287  ,4.4   
CN190370,19,037,"Chickasaw County, IA",2009,"6,883  ","6,305  ",578  ,8.4   
CN190390,19,039,"Clarke County, IA",2009,"4,938  ","4,573  ",365  ,7.4   
CN190410,19,041,"Clay County, IA",2009,"9,997  ","9,379  ",618  ,6.2   
CN190430,19,043,"Clayton County, IA",2009,"10,078  ","9,282  ",796  ,7.9   
PA190400,19,045,"Clinton County, IA",2009,"27,886  ","25,737  ","2,149  ",7.7   
CN190470,19,047,"Crawford County, IA",2009,"9,217  ","8,780  ",437  ,4.7   
CN190490,19,049,"Dallas County, IA",2009,"33,451  ","31,735  ","1,716  ",5.1   
CN190510,19,051,"Davis County, IA",2009,"4,163  ","3,742  ",421  ,10.1   
CN190530,19,053,"Decatur County, IA",2009,"4,335  ","4,049  ",286  ,6.6   
CN190550,19,055,"Delaware County, IA",2009,"10,587  ","9,872  ",715  ,6.8   
CN190570,19,057,"Des Moines County, IA",2009,"20,496  ","18,822  ","1,674  ",8.2   
CN190590,19,059,"Dickinson County, IA",2009,"9,495  ","8,946  ",549  ,5.8   
CN190610,19,061,"Dubuque County, IA",2009,"52,618  ","49,441  ","3,177  ",6.0   
CN190630,19,063,"Emmet County, IA",2009,"5,861  ","5,359  ",502  ,8.6   
CN190650,19,065,"Fayette County, IA",2009,"10,835  ","9,912  ",923  ,8.5   
CN190670,19,067,"Floyd County, IA",2009,"8,444  ","7,713  ",731  ,8.7   
CN190690,19,069,"Franklin County, IA",2009,"5,713  ","5,313  ",400  ,7.0   
CN190710,19,071,"Fremont County, IA",2009,"3,719  ","3,457  ",262  ,7.0   
CN190730,19,073,"Greene County, IA",2009,"5,075  ","4,756  ",319  ,6.3   
CN190750,19,075,"Grundy County, IA",2009,"6,945  ","6,602  ",343  ,4.9   
CN190770,19,077,"Guthrie County, IA",2009,"5,991  ","5,655  ",336  ,5.6   
CN190790,19,079,"Hamilton County, IA",2009,"8,680  ","7,977  ",703  ,8.1   
CN190810,19,081,"Hancock County, IA",2009,"6,029  ","5,484  ",545  ,9.0   
CN190830,19,083,"Hardin County, IA",2009,"9,821  ","9,227  ",594  ,6.0   
CN190850,19,085,"Harrison County, IA",2009,"7,869  ","7,524  ",345  ,4.4   
CN190870,19,087,"Henry County, IA",2009,"10,240  ","9,339  ",901  ,8.8   
CN190890,19,089,"Howard County, IA",2009,"4,783  ","4,370  ",413  ,8.6   
CN190910,19,091,"Humboldt County, IA",2009,"4,908  ","4,604  ",304  ,6.2   
CN190930,19,093,"Ida County, IA",2009,"4,295  ","4,047  ",248  ,5.8   
CN190950,19,095,"Iowa County, IA",2009,"8,749  ","8,243  ",506  ,5.8   
CN190970,19,097,"Jackson County, IA",2009,"11,434  ","10,554  ",880  ,7.7   
CN190990,19,099,"Jasper County, IA",2009,"17,773  ","16,334  ","1,439  ",8.1   
CN191010,19,101,"Jefferson County, IA",2009,"8,459  ","7,722  ",737  ,8.7   
CN191030,19,103,"Johnson County, IA",2009,"81,141  ","77,547  ","3,594  ",4.4   
CN191050,19,105,"Jones County, IA",2009,"10,791  ","10,114  ",677  ,6.3   
CN191070,19,107,"Keokuk County, IA",2009,"5,768  ","5,357  ",411  ,7.1   
CN191090,19,109,"Kossuth County, IA",2009,"8,827  ","8,331  ",496  ,5.6   
CN191110,19,111,"Lee County, IA",2009,"17,872  ","15,836  ","2,036  ",11.4   
PS190100,19,113,"Linn County, IA",2009,"122,807  ","114,884  ","7,923  ",6.5   
CN191150,19,115,"Louisa County, IA",2009,"6,341  ","5,831  ",510  ,8.0   
CN191170,19,117,"Lucas County, IA",2009,"4,769  ","4,481  ",288  ,6.0   
CN191190,19,119,"Lyon County, IA",2009,"6,893  ","6,595  ",298  ,4.3   
CN191210,19,121,"Madison County, IA",2009,"8,456  ","7,967  ",489  ,5.8   
CN191230,19,123,"Mahaska County, IA",2009,"11,679  ","10,783  ",896  ,7.7   
CN191250,19,125,"Marion County, IA",2009,"17,574  ","16,570  ","1,004  ",5.7   
CN191270,19,127,"Marshall County, IA",2009,"20,467  ","19,035  ","1,432  ",7.0   
CN191290,19,129,"Mills County, IA",2009,"8,214  ","7,859  ",355  ,4.3   
CN191310,19,131,"Mitchell County, IA",2009,"5,591  ","5,289  ",302  ,5.4   
CN191330,19,133,"Monona County, IA",2009,"4,687  ","4,356  ",331  ,7.1   
CN191350,19,135,"Monroe County, IA",2009,"4,422  ","4,091  ",331  ,7.5   
CN191370,19,137,"Montgomery County, IA",2009,"5,450  ","4,976  ",474  ,8.7   
CN191390,19,139,"Muscatine County, IA",2009,"23,945  ","21,823  ","2,122  ",8.9   
CN191410,19,141,"O'Brien County, IA",2009,"7,496  ","7,100  ",396  ,5.3   
CN191430,19,143,"Osceola County, IA",2009,"3,496  ","3,306  ",190  ,5.4   
CN191450,19,145,"Page County, IA",2009,"7,704  ","7,036  ",668  ,8.7   
CN191470,19,147,"Palo Alto County, IA",2009,"5,364  ","4,988  ",376  ,7.0   
CN191490,19,149,"Plymouth County, IA",2009,"13,966  ","13,314  ",652  ,4.7   
CN191510,19,151,"Pocahontas County, IA",2009,"4,790  ","4,540  ",250  ,5.2   
CN191530,19,153,"Polk County, IA",2009,"245,419  ","230,164  ","15,255  ",6.2   
CN191550,19,155,"Pottawattamie County, IA",2009,"48,834  ","46,503  ","2,331  ",4.8   
CN191570,19,157,"Poweshiek County, IA",2009,"9,671  ","9,035  ",636  ,6.6   
CN191590,19,159,"Ringgold County, IA",2009,"2,437  ","2,308  ",129  ,5.3   
CN191610,19,161,"Sac County, IA",2009,"5,815  ","5,544  ",271  ,4.7   
CN191630,19,163,"Scott County, IA",2009,"92,707  ","85,944  ","6,763  ",7.3   
CN191650,19,165,"Shelby County, IA",2009,"7,343  ","7,059  ",284  ,3.9   
CN191670,19,167,"Sioux County, IA",2009,"19,217  ","18,433  ",784  ,4.1   
PA190070,19,169,"Story County, IA",2009,"50,519  ","48,227  ","2,292  ",4.5   
CN191710,19,171,"Tama County, IA",2009,"8,633  ","8,064  ",569  ,6.6   
CN191730,19,173,"Taylor County, IA",2009,"3,292  ","3,073  ",219  ,6.7   
CN191750,19,175,"Union County, IA",2009,"6,848  ","6,436  ",412  ,6.0   
CN191770,19,177,"Van Buren County, IA",2009,"3,987  ","3,668  ",319  ,8.0   
CN191790,19,179,"Wapello County, IA",2009,"20,054  ","18,175  ","1,879  ",9.4   
CN191810,19,181,"Warren County, IA",2009,"26,247  ","24,736  ","1,511  ",5.8   
CN191830,19,183,"Washington County, IA",2009,"12,467  ","11,850  ",617  ,4.9   
CN191850,19,185,"Wayne County, IA",2009,"3,168  ","2,966  ",202  ,6.4   
CN191870,19,187,"Webster County, IA",2009,"19,184  ","17,595  ","1,589  ",8.3   
CN191890,19,189,"Winnebago County, IA",2009,"5,857  ","5,323  ",534  ,9.1   
CN191910,19,191,"Winneshiek County, IA",2009,"11,070  ","10,423  ",647  ,5.8   
PS190200,19,193,"Woodbury County, IA",2009,"56,862  ","53,601  ","3,261  ",5.7   
CN191950,19,195,"Worth County, IA",2009,"4,560  ","4,271  ",289  ,6.3   
CN191970,19,197,"Wright County, IA",2009,"6,596  ","6,041  ",555  ,8.4   
CN200010,20,001,"Allen County, KS",2009,"7,296  ","6,726  ",570  ,7.8   
CN200030,20,003,"Anderson County, KS",2009,"4,000  ","3,686  ",314  ,7.9   
CN200050,20,005,"Atchison County, KS",2009,"9,076  ","8,338  ",738  ,8.1   
CN200070,20,007,"Barber County, KS",2009,"2,679  ","2,543  ",136  ,5.1   
CN200090,20,009,"Barton County, KS",2009,"15,487  ","14,543  ",944  ,6.1   
CN200110,20,011,"Bourbon County, KS",2009,"8,373  ","7,828  ",545  ,6.5   
CN200130,20,013,"Brown County, KS",2009,"5,472  ","5,166  ",306  ,5.6   
CN200150,20,015,"Butler County, KS",2009,"33,664  ","31,234  ","2,430  ",7.2   
CN200170,20,017,"Chase County, KS",2009,"1,435  ","1,358  ",77  ,5.4   
CN200190,20,019,"Chautauqua County, KS",2009,"1,867  ","1,711  ",156  ,8.4   
CN200210,20,021,"Cherokee County, KS",2009,"11,392  ","10,420  ",972  ,8.5   
CN200230,20,023,"Cheyenne County, KS",2009,"1,414  ","1,362  ",52  ,3.7   
CN200250,20,025,"Clark County, KS",2009,"1,166  ","1,123  ",43  ,3.7   
CN200270,20,027,"Clay County, KS",2009,"4,970  ","4,759  ",211  ,4.2   
CN200290,20,029,"Cloud County, KS",2009,"5,454  ","5,208  ",246  ,4.5   
CN200310,20,031,"Coffey County, KS",2009,"4,979  ","4,693  ",286  ,5.7   
CN200330,20,033,"Comanche County, KS",2009,960  ,924  ,36  ,3.8   
CN200350,20,035,"Cowley County, KS",2009,"18,142  ","16,760  ","1,382  ",7.6   
CN200370,20,037,"Crawford County, KS",2009,"19,092  ","17,545  ","1,547  ",8.1   
CN200390,20,039,"Decatur County, KS",2009,"1,795  ","1,735  ",60  ,3.3   
CN200410,20,041,"Dickinson County, KS",2009,"10,560  ","10,021  ",539  ,5.1   
CN200430,20,043,"Doniphan County, KS",2009,"4,870  ","4,443  ",427  ,8.8   
CN200450,20,045,"Douglas County, KS",2009,"61,014  ","57,721  ","3,293  ",5.4   
CN200470,20,047,"Edwards County, KS",2009,"1,688  ","1,614  ",74  ,4.4   
CN200490,20,049,"Elk County, KS",2009,"1,135  ","1,010  ",125  ,11.0   
CN200510,20,051,"Ellis County, KS",2009,"16,961  ","16,354  ",607  ,3.6   
CN200530,20,053,"Ellsworth County, KS",2009,"3,808  ","3,651  ",157  ,4.1   
CN200550,20,055,"Finney County, KS",2009,"18,278  ","17,499  ",779  ,4.3   
CN200570,20,057,"Ford County, KS",2009,"16,035  ","15,424  ",611  ,3.8   
CN200590,20,059,"Franklin County, KS",2009,"14,268  ","13,250  ","1,018  ",7.1   
CN200610,20,061,"Geary County, KS",2009,"13,934  ","12,976  ",958  ,6.9   
CN200630,20,063,"Gove County, KS",2009,"1,376  ","1,328  ",48  ,3.5   
CN200650,20,065,"Graham County, KS",2009,"1,528  ","1,462  ",66  ,4.3   
CN200670,20,067,"Grant County, KS",2009,"3,964  ","3,796  ",168  ,4.2   
CN200690,20,069,"Gray County, KS",2009,"2,729  ","2,637  ",92  ,3.4   
CN200710,20,071,"Greeley County, KS",2009,685  ,654  ,31  ,4.5   
CN200730,20,073,"Greenwood County, KS",2009,"3,214  ","2,984  ",230  ,7.2   
CN200750,20,075,"Hamilton County, KS",2009,"1,250  ","1,197  ",53  ,4.2   
CN200770,20,077,"Harper County, KS",2009,"3,157  ","2,979  ",178  ,5.6   
CN200790,20,079,"Harvey County, KS",2009,"18,786  ","17,390  ","1,396  ",7.4   
CN200810,20,081,"Haskell County, KS",2009,"2,081  ","2,003  ",78  ,3.7   
CN200830,20,083,"Hodgeman County, KS",2009,859  ,823  ,36  ,4.2   
CN200850,20,085,"Jackson County, KS",2009,"7,140  ","6,710  ",430  ,6.0   
CN200870,20,087,"Jefferson County, KS",2009,"10,001  ","9,334  ",667  ,6.7   
CN200890,20,089,"Jewell County, KS",2009,"1,850  ","1,760  ",90  ,4.9   
CN200910,20,091,"Johnson County, KS",2009,"310,731  ","289,709  ","21,022  ",6.8   
CN200930,20,093,"Kearny County, KS",2009,"2,134  ","2,039  ",95  ,4.5   
CN200950,20,095,"Kingman County, KS",2009,"4,405  ","4,128  ",277  ,6.3   
CN200970,20,097,"Kiowa County, KS",2009,"1,374  ","1,306  ",68  ,4.9   
CN200990,20,099,"Labette County, KS",2009,"12,219  ","11,271  ",948  ,7.8   
CN201010,20,101,"Lane County, KS",2009,"1,004  ",970  ,34  ,3.4   
PA200400,20,103,"Leavenworth County, KS",2009,"33,895  ","31,407  ","2,488  ",7.3   
CN201050,20,105,"Lincoln County, KS",2009,"1,843  ","1,726  ",117  ,6.3   
CN201070,20,107,"Linn County, KS",2009,"4,905  ","4,492  ",413  ,8.4   
CN201090,20,109,"Logan County, KS",2009,"1,486  ","1,426  ",60  ,4.0   
CN201110,20,111,"Lyon County, KS",2009,"17,898  ","16,869  ","1,029  ",5.7   
CN201130,20,113,"McPherson County, KS",2009,"16,759  ","15,903  ",856  ,5.1   
CN201150,20,115,"Marion County, KS",2009,"6,240  ","5,849  ",391  ,6.3   
CN201170,20,117,"Marshall County, KS",2009,"6,037  ","5,743  ",294  ,4.9   
CN201190,20,119,"Meade County, KS",2009,"2,289  ","2,194  ",95  ,4.2   
CN201210,20,121,"Miami County, KS",2009,"17,013  ","15,860  ","1,153  ",6.8   
CN201230,20,123,"Mitchell County, KS",2009,"3,574  ","3,367  ",207  ,5.8   
CN201250,20,125,"Montgomery County, KS",2009,"18,831  ","17,054  ","1,777  ",9.4   
CN201270,20,127,"Morris County, KS",2009,"2,933  ","2,735  ",198  ,6.8   
CN201290,20,129,"Morton County, KS",2009,"1,637  ","1,560  ",77  ,4.7   
CN201310,20,131,"Nemaha County, KS",2009,"5,582  ","5,343  ",239  ,4.3   
CN201330,20,133,"Neosho County, KS",2009,"9,340  ","8,689  ",651  ,7.0   
CN201350,20,135,"Ness County, KS",2009,"1,769  ","1,699  ",70  ,4.0   
CN201370,20,137,"Norton County, KS",2009,"2,760  ","2,631  ",129  ,4.7   
CN201390,20,139,"Osage County, KS",2009,"8,861  ","8,243  ",618  ,7.0   
CN201410,20,141,"Osborne County, KS",2009,"2,166  ","2,070  ",96  ,4.4   
CN201430,20,143,"Ottawa County, KS",2009,"3,192  ","2,985  ",207  ,6.5   
CN201450,20,145,"Pawnee County, KS",2009,"3,777  ","3,638  ",139  ,3.7   
CN201470,20,147,"Phillips County, KS",2009,"2,732  ","2,567  ",165  ,6.0   
CN201490,20,149,"Pottawatomie County, KS",2009,"13,270  ","12,726  ",544  ,4.1   
CN201510,20,151,"Pratt County, KS",2009,"5,567  ","5,272  ",295  ,5.3   
CN201530,20,153,"Rawlins County, KS",2009,"1,304  ","1,258  ",46  ,3.5   
PA200550,20,155,"Reno County, KS",2009,"32,337  ","30,284  ","2,053  ",6.3   
CN201570,20,157,"Republic County, KS",2009,"2,960  ","2,838  ",122  ,4.1   
CN201590,20,159,"Rice County, KS",2009,"5,573  ","5,286  ",287  ,5.1   
PA200600,20,161,"Riley County, KS",2009,"44,960  ","43,539  ","1,421  ",3.2   
CN201630,20,163,"Rooks County, KS",2009,"2,592  ","2,404  ",188  ,7.3   
CN201650,20,165,"Rush County, KS",2009,"1,584  ","1,490  ",94  ,5.9   
CN201670,20,167,"Russell County, KS",2009,"3,600  ","3,435  ",165  ,4.6   
PA200800,20,169,"Saline County, KS",2009,"29,497  ","27,813  ","1,684  ",5.7   
CN201710,20,171,"Scott County, KS",2009,"2,693  ","2,607  ",86  ,3.2   
CN201730,20,173,"Sedgwick County, KS",2009,"264,663  ","241,344  ","23,319  ",8.8   
CN201750,20,175,"Seward County, KS",2009,"10,809  ","10,254  ",555  ,5.1   
PS200150,20,177,"Shawnee County, KS",2009,"95,197  ","89,131  ","6,066  ",6.4   
CN201790,20,179,"Sheridan County, KS",2009,"1,482  ","1,434  ",48  ,3.2   
CN201810,20,181,"Sherman County, KS",2009,"3,843  ","3,692  ",151  ,3.9   
CN201830,20,183,"Smith County, KS",2009,"2,027  ","1,939  ",88  ,4.3   
CN201850,20,185,"Stafford County, KS",2009,"1,984  ","1,862  ",122  ,6.1   
CN201870,20,187,"Stanton County, KS",2009,"1,092  ","1,055  ",37  ,3.4   
CN201890,20,189,"Stevens County, KS",2009,"2,095  ","1,985  ",110  ,5.3   
CN201910,20,191,"Sumner County, KS",2009,"12,481  ","11,353  ","1,128  ",9.0   
CN201930,20,193,"Thomas County, KS",2009,"4,067  ","3,921  ",146  ,3.6   
CN201950,20,195,"Trego County, KS",2009,"1,826  ","1,760  ",66  ,3.6   
CN201970,20,197,"Wabaunsee County, KS",2009,"3,845  ","3,591  ",254  ,6.6   
CN201990,20,199,"Wallace County, KS",2009,892  ,839  ,53  ,5.9   
CN202010,20,201,"Washington County, KS",2009,"3,301  ","3,151  ",150  ,4.5   
CN202030,20,203,"Wichita County, KS",2009,"1,240  ","1,197  ",43  ,3.5   
CN202050,20,205,"Wilson County, KS",2009,"5,497  ","4,934  ",563  ,10.2   
CN202070,20,207,"Woodson County, KS",2009,"1,655  ","1,507  ",148  ,8.9   
PS200100,20,209,"Wyandotte County, KS",2009,"74,459  ","66,695  ","7,764  ",10.4   
CN210010,21,001,"Adair County, KY",2009,"8,891  ","7,995  ",896  ,10.1   
CN210030,21,003,"Allen County, KY",2009,"8,802  ","7,546  ","1,256  ",14.3   
